tid,label,lat,lon
128,6,40.660473835167,-73.83029108918642
128,6,40.6086420833785,-73.8190376758575
128,6,40.73405557647629,-73.8708472251892
128,6,40.733372474683705,-73.8711404741537
128,6,40.7631337910326,-73.8752118314646
128,6,40.7572212983984,-73.9915466308594
128,6,40.7564898726738,-73.9862680435181
128,6,40.815540684618,-73.9584234721819
128,6,40.833165200622396,-73.9418603427692
128,6,40.831282826478294,-73.941392502021
128,6,40.6900872257332,-73.9817776229191
128,6,40.8278390825735,-73.92576813697809
128,6,40.833165200622396,-73.9418603427692
128,6,40.7085883614824,-73.9910316467285
128,6,40.6914746462291,-73.9873838424683
128,6,40.7306323510853,-73.9996371281808
128,6,40.8002312249141,-73.8288116455078
128,6,40.86046649134129,-73.92554283142091
129,6,40.821344149632296,-73.9540386199951
129,6,40.6900872257332,-73.9817776229191
129,6,40.6897825572405,-73.9810752868652
129,6,40.6889893757358,-73.98129925131799
129,6,40.662169710863296,-73.86484090153671
129,6,40.6963140173316,-73.9906616720344
129,6,40.68875409408809,-73.9806412614152
129,6,40.7085883614824,-73.9910316467285
129,6,40.771059262528404,-73.9176545604588
129,6,40.7660790376824,-73.88352870941159
129,6,40.803291864361896,-73.9328276594543
129,6,40.6904333657826,-73.9852809906006
129,6,40.6900872257332,-73.9817776229191
129,6,40.689912719457396,-73.9815044403076
129,6,40.6963140173316,-73.9906616720344
129,6,40.68875409408809,-73.9806412614152
129,6,40.7661619622658,-73.9775764953862
129,6,40.833165200622396,-73.9418603427692
129,6,40.6900872257332,-73.9817776229191
129,6,40.7136501283367,-73.830267186553
129,6,40.6901232953871,-73.9840790213382
129,6,40.8079950658704,-73.9638555049896
130,6,40.833165200622396,-73.9418603427692
130,6,40.675536508907705,-73.8717549157205
130,6,40.6990888502098,-73.80676279569451
130,6,40.7519046092262,-73.9866960394024
130,6,40.7014573241921,-74.01321428847191
130,6,40.8332608333333,-73.94581555
130,6,40.8173027038574,-73.9585418701172
130,6,40.773839,-73.87122
130,6,40.7631337910326,-73.8752118314646
130,6,40.7592855009274,-73.83078575134279
130,6,40.7590904609109,-73.83005619049071
130,6,40.83429877508829,-74.0979492166034
130,6,40.914177997590706,-74.17763521463101
132,6,40.833165200622396,-73.9418603427692
132,6,40.6900872257332,-73.9817776229191
132,6,40.7700768232489,-73.917989730835
132,6,40.773839,-73.87122
132,6,40.833165200622396,-73.9418603427692
132,6,40.6996886534352,-73.80783123752809
132,6,40.6900872257332,-73.9817776229191
132,6,40.6904333657826,-73.9852809906006
132,6,40.833165200622396,-73.9418603427692
132,6,40.7085883614824,-73.9910316467285
132,6,40.833165200622396,-73.9418603427692
134,6,40.5769992443877,-73.98152589797971
134,6,40.6526759641946,-74.0021467208862
134,6,40.6557390232741,-73.90721698547141
134,6,40.61947411408449,-73.9899587631226
134,6,40.7085883614824,-73.9910316467285
134,6,40.6880585097395,-73.9804905425158
134,6,40.7085883614824,-73.9910316467285
134,6,40.6914746462291,-73.9873838424683
134,6,40.831282826478294,-73.941392502021
134,6,40.833165200622396,-73.9418603427692
134,6,40.8341815824087,-73.945187330246
134,6,40.6053194625755,-73.9804116926189
134,6,40.57745558120849,-73.9812469482422
134,6,40.7564898726738,-73.9862680435181
134,6,40.8341610206876,-73.94503761167971
134,6,40.57745558120849,-73.9812469482422
134,6,40.6900872257332,-73.9817776229191
134,6,40.815540684618,-73.9584234721819
134,6,40.8192174354861,-73.9571721746063
134,6,40.7564898726738,-73.9862680435181
134,6,40.85594702018521,-73.9008381921455
134,6,40.8660975573721,-73.8943862915039
137,6,40.833165200622396,-73.9418603427692
137,6,40.6880585097395,-73.9804905425158
137,6,40.7679967046751,-73.9818906784058
137,6,40.833165200622396,-73.9418603427692
137,6,40.6900872257332,-73.9817776229191
137,6,40.69014050272521,-73.9819765090942
137,6,40.750724,-73.987128
137,6,40.7497034836652,-73.9878129959106
137,6,40.7519046092262,-73.9866960394024
137,6,40.689912719457396,-73.9815044403076
137,6,40.833165200622396,-73.9418603427692
137,6,40.833165200622396,-73.9418603427692
137,6,40.5937675777609,-74.1353130340576
137,6,40.6336490127072,-74.1299458294018
137,6,40.744982701929395,-73.90409938347992
137,6,40.7669064372843,-73.9213804898498
137,6,40.726102567113706,-73.8951482014169
137,6,40.775234999999995,-73.9348447322845
137,6,40.76500642014821,-73.88726234436041
139,6,40.756506126666295,-73.9880275726318
139,6,40.6900872257332,-73.9817776229191
139,6,40.6904333657826,-73.9852809906006
139,6,40.815540684618,-73.9584234721819
139,6,40.6900872257332,-73.9817776229191
139,6,40.6880585097395,-73.9804905425158
139,6,40.7795008576189,-73.9558461945179
139,6,40.8278390825735,-73.92576813697809
139,6,40.833165200622396,-73.9418603427692
139,6,40.689612,-73.981096
139,6,40.7085883614824,-73.9910316467285
139,6,40.7540712357943,-73.9844635415781
139,6,40.7586233891381,-73.98165136086159
139,6,40.711634904081286,-74.01029350146509
139,6,40.8340978041072,-73.94526722258809
126,6,40.833165200622396,-73.9418603427692
126,6,40.8340978041072,-73.94526722258809
126,6,40.833165200622396,-73.9418603427692
126,6,40.7646959283254,-73.8851974964414
126,6,40.7660790376824,-73.88352870941159
126,6,40.7300987360962,-73.86145271602659
126,6,40.7497034836652,-73.9878129959106
126,6,40.6900872257332,-73.9817776229191
126,6,40.833165200622396,-73.9418603427692
126,6,40.711634904081286,-74.01029350146509
126,6,40.9123450467868,-73.90275478363041
126,6,40.7463791194241,-73.9818906784058
126,6,40.6904333657826,-73.9852809906006
126,6,40.7994853414517,-73.9683072897888
126,6,40.794675785524895,-73.9717626571655
126,6,40.833165200622396,-73.9418603427692
126,6,40.757164476937795,-73.9144165607695
126,6,40.7491426612534,-73.93783807754521
131,6,40.6880585097395,-73.9804905425158
131,6,40.7463791194241,-73.9818906784058
131,6,40.756733682142794,-73.9544570446014
131,6,40.6990888502098,-73.80676279569451
131,6,40.74153722384421,-73.9880619250153
131,6,40.76500642014821,-73.88726234436041
131,6,40.7493437370736,-73.9393661357916
131,6,40.63166740426,-73.9470294772386
131,6,40.6315437417551,-73.9468740877078
131,6,40.8340978041072,-73.94526722258809
131,6,40.833165200622396,-73.9418603427692
131,6,40.821344149632296,-73.9540386199951
131,6,40.6930853448663,-73.9284825325012
131,6,40.7000976385889,-73.764089368604
131,6,40.675536508907705,-73.8717549157205
131,6,40.8192174354861,-73.9571721746063
131,6,40.8331899687798,-73.861504400651
131,6,40.6900872257332,-73.9817776229191
131,6,40.7468342989195,-73.8915538787842
131,6,40.773839,-73.87122
131,6,40.80776768595,-73.94554138183591
131,6,40.8080704035114,-73.9457264435875
131,6,40.689912719457396,-73.9815044403076
133,6,40.833165200622396,-73.9418603427692
133,6,40.821344149632296,-73.9540386199951
133,6,40.7124594856564,-73.7844586372375
133,6,40.7439786438383,-73.92731656876941
133,6,40.759478666551104,-73.8300985117754
133,6,40.7735868756884,-73.8415145874023
133,6,40.7592855009274,-73.83078575134279
133,6,40.83413855978571,-73.9455842971802
133,6,40.833165200622396,-73.9418603427692
133,6,40.833165200622396,-73.9418603427692
142,7,40.7933676541078,-73.9482980610387
142,7,40.809270003135204,-73.9490711688995
142,7,40.77211112865999,-73.96095474201341
142,7,40.793673777441896,-73.9488433773094
142,7,40.809270003135204,-73.9490711688995
142,7,40.7719139204579,-73.95900893890409
142,7,40.809270003135204,-73.9490711688995
142,7,40.8100901727589,-73.9432668685913
142,7,40.725535930757104,-73.9967849987352
142,7,40.7264538361829,-73.9985954761505
142,7,40.793673777441896,-73.9488433773094
142,7,40.7719139204579,-73.95900893890409
142,7,40.77211112865999,-73.96095474201341
142,7,40.68670740090929,-73.9777708053589
142,7,40.738001810776794,-74.0042853768993
142,7,40.7934342426835,-73.9487056133441
142,7,40.77211112865999,-73.96095474201341
142,7,40.7738468721964,-73.95948886871341
142,7,40.728156,-73.98126203738279
142,7,40.738005009857204,-74.00434850048791
142,7,40.803422999999995,-73.95276700000001
142,7,40.78345,-73.979015
142,7,40.8343774556165,-73.9387117240386
142,7,40.8100901727589,-73.9432668685913
142,7,40.80783255,-73.96386427142859
145,7,40.793673777441896,-73.9488720781232
145,7,40.794090000000004,-73.96717
145,7,40.7948354482357,-73.9659827441092
145,7,40.7738468721964,-73.95948886871341
145,7,40.809270003135204,-73.9490711688995
145,7,40.778438969615294,-73.9545145753308
145,7,40.774626,-73.959236
145,7,40.77211112865999,-73.96095474201341
145,7,40.798840233333294,-73.9413653522039
145,7,40.793673777441896,-73.9488720781232
145,7,40.8100901727589,-73.9432668685913
145,7,40.8109912422444,-73.9431605322863
145,7,40.809270003135204,-73.9490711688995
145,7,40.774626,-73.959236
145,7,40.801790562928794,-73.95734310150151
145,7,40.8050275833333,-73.954893
145,7,40.8100901727589,-73.9432668685913
145,7,40.77211112865999,-73.96095474201341
145,7,40.7700370337261,-73.9550656140391
146,7,40.793673777441896,-73.9488720781232
146,7,40.809270003135204,-73.9490711688995
146,7,40.774626,-73.959236
146,7,40.77211112865999,-73.96095474201341
146,7,40.793673777441896,-73.9488720781232
146,7,40.79096987028621,-73.9470514655113
146,7,40.800181362525,-73.9452787031264
146,7,40.752207,-73.97972299999999
146,7,40.793673777441896,-73.9488720781232
146,7,40.76,-73.97549599999999
146,7,40.761396839012,-73.9769857493038
146,7,40.7317183252113,-73.98555396792241
146,7,40.7317954706149,-73.9856725931168
146,7,40.809270003135204,-73.9490711688995
148,7,40.77211112865999,-73.96095474201341
148,7,40.773596339122896,-73.95992731449799
148,7,40.8100901727589,-73.9432668685913
148,7,40.773045,-73.962333
148,7,40.774111,-73.959546
148,7,40.7934045676619,-73.9485678492806
148,7,40.68310864869221,-73.9352444529616
148,7,40.6817293561679,-73.9346015084612
148,7,40.8098120013228,-73.95910077666021
148,7,40.8051984317441,-73.9620453015463
148,7,40.8144053164921,-73.94437173850459
149,7,40.7934045676619,-73.9485678492806
149,7,40.809270003135204,-73.9490711688995
149,7,40.7934045676619,-73.9485678492806
149,7,40.8100901727589,-73.9432668685913
149,7,40.77211112865999,-73.96095474201341
149,7,40.77211112865999,-73.96095474201341
149,7,40.7934045676619,-73.9485678492806
149,7,40.800181362525,-73.9452787031264
149,7,40.77211112865999,-73.96095474201341
149,7,40.773045,-73.962333
149,7,40.774626,-73.959236
149,7,40.774506025762,-73.9589859794582
149,7,40.809270003135204,-73.9490711688995
152,7,40.77211112865999,-73.96095474201341
152,7,40.7713022794736,-73.961580379552
152,7,40.8076076207769,-73.9507376218782
152,7,40.77211112865999,-73.96095474201341
152,7,40.809270003135204,-73.9490711688995
152,7,40.8144053164921,-73.94437173850459
152,7,40.809270003135204,-73.9490711688995
152,7,40.733878999999995,-73.988185
152,7,40.809270003135204,-73.9490711688995
152,7,40.674455,-73.9262
152,7,40.8100901727589,-73.9432668685913
152,7,40.8085341590656,-73.9451237158023
143,7,40.7934342426835,-73.9487056133441
143,7,40.7934342426835,-73.9487056133441
143,7,40.774626,-73.959236
143,7,40.809270003135204,-73.9490711688995
143,7,40.77211112865999,-73.96095474201341
143,7,40.794090000000004,-73.96717
143,7,40.7948354482357,-73.9659827441092
143,7,40.7934342426835,-73.9487056133441
143,7,40.809270003135204,-73.9490711688995
143,7,40.800181362525,-73.9452787031264
143,7,40.8143662039891,-73.9444176608661
143,7,40.7405579801227,-74.00777996246529
143,7,40.6792927728454,-73.9957061137536
144,7,40.808300220162394,-73.94510649498079
144,7,40.79096987028621,-73.9470514655113
144,7,40.793673777441896,-73.9488720781232
144,7,40.774406,-73.959846
144,7,40.77211112865999,-73.96095474201341
144,7,40.809270003135204,-73.9490711688995
144,7,40.79096987028621,-73.9470514655113
144,7,40.774626,-73.959236
144,7,40.774111,-73.959546
144,7,40.7748161627994,-73.9644789490058
144,7,40.745478000000006,-73.97780999999999
144,7,40.756733682142794,-73.9544570446014
144,7,40.807389505059,-73.9528844099483
144,7,40.6792927728454,-73.9957061137536
144,7,40.6864796059064,-73.9743429422379
170,7,40.77211112865999,-73.96095474201341
170,7,40.809270003135204,-73.9490711688995
170,7,40.736013,-74.001056
170,7,40.7935918297105,-73.9486941330093
170,7,40.77211112865999,-73.96095474201341
170,7,40.8092525015104,-73.94457838904549
170,7,40.7935918297105,-73.9486941330093
170,7,40.774506025762,-73.9589859794582
170,7,40.7738143969329,-73.95766580672871
170,7,40.773045,-73.962333
170,7,40.7797008326528,-73.95599548829429
170,7,40.77211112865999,-73.96095474201341
177,7,40.798840233333294,-73.9413653522039
177,7,40.752571,-73.93508800000001
177,7,40.800181362525,-73.9452787031264
177,7,40.8100901727589,-73.9432668685913
177,7,40.810203,-73.943523
177,7,40.8080113072635,-73.94586324691771
177,7,40.8144053164921,-73.94437173850459
177,7,40.8100901727589,-73.9432668685913
